"Date_time","Inq_blend","input_1","input_2","input_3","input_4","filler","Vol","perc_1","perc_2","perc_3","perc_4","perc_5","Res_blend","Inq_country","IP","Dest_country"
"22/09/2022 13:48","13:11:21","AmSul","DAP","MOP","Urea","FALSE",100,0.328726257570473,0.293431623393877,0.377842119035611,0,0,"12.2:13.5:22.7:7.9",NA,NA,NA
"22/09/2022 13:48","13:11:21","AmSul","DAP","MOP","Urea","FALSE",100,0.352761680387762,0.27760167133626,0.369636648275978,0,0,"12.4:12.8:22.2:8.5",NA,NA,NA
"22/09/2022 13:48","13:11:21","AmSul","MAP","MOP","Urea","FALSE",100,0.388712139490301,0.243591947310641,0.367695913199053,0,0,"11.1:12.7:22.1:9.3",NA,NA,NA
"22/09/2022 13:48","13:11:21","AmSul","DAP","MOP","Urea","TRUE",100,0.290430628985448,0.258285696799776,0.349999952122215,0,0.101283722092561,"10.7:11.9:21.0:7.0",NA,NA,NA
"22/09/2022 13:49","13:11:21","AmSul","DAP","MOP","Urea","TRUE",100,0.39059329648892,0.242768694511623,0.349999949223857,0,0.0166380597756004,"12.6:11.2:21.0:9.4",NA,NA,NA
"22/09/2022 13:49","13:11:21","AmSul","DAP","MOP","Urea","TRUE",100,0.424867955160754,0.230111809991514,0.345020234840313,0,7.41876653435842e-12,"13.1:10.6:20.7:10.2",NA,NA,NA
"22/09/2022 13:49","13:11:21","AmSul","DAP","MOP","Urea","TRUE",100,0.412850242968467,0.238026786667045,0.349122970364164,0,3.24227626740132e-13,"13.0:10.9:20.9:9.9",NA,NA,NA
"22/09/2022 13:53","11:7:35","AmSul","DAP","MOP","Urea","TRUE",100,0.320777456026855,0.123170088872436,0.556052454776959,0,3.23750653299152e-10,"9.0:5.7:33.4:7.7",NA,NA,NA
"22/09/2022 13:53","11:7:35","AmSul","DAP","MOP","Urea","FALSE",100,0.320777099443022,0.123170258964554,0.556052641592395,0,0,"9.0:5.7:33.4:7.7",NA,NA,NA
"22/09/2022 13:53","11:7:35","AmSul","DAP","MOP","Urea","FALSE",100,0.320777099443022,0.123170258964554,0.556052641592395,0,0,"9.0:5.7:33.4:7.7",NA,NA,NA
"22/09/2022 13:53","11:7:35","AmSul","DAP","MOP","Urea","FALSE",100,0.32077745444907,0.123170088524801,0.556052454845362,2.18076673877254e-09,0,"9.0:5.7:33.4:7.7",NA,NA,NA
"22/09/2022 13:53","11:7:35","AmSul","DAP","MOP","Urea","FALSE",100,0.189757263085263,0.146510500505793,0.577864527389289,0.0858677090196531,0,"10.6:6.7:34.7:4.6",NA,NA,NA
"22/09/2022 13:53","11:7:35","AmSul","DAP","MOP","Urea","FALSE",100,0.162946359813498,0.151039644837483,0.58223802677527,0.10377596857375,0,"10.9:6.9:34.9:3.9",NA,NA,NA
"22/09/2022 15:32","5:5:45","AmSul","DAP","MOP","Urea","FALSE",100,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"23/09/2022 07:41","25:5:10","Urea","DAP","MOP","Urea","FALSE",1,0.587966218206399,0.178226099918579,0.233807681874989,0,0,"30.3:8.2:14.0:0.0",NA,NA,NA
"23/09/2022 08:14","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904073466,0.222322184271178,0.19015291165535,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 08:14","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904073466,0.222322184271178,0.19015291165535,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 08:14","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904073466,0.222322184271178,0.19015291165535,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 08:55","25:5:10","AmSul","RP22","MOP","Urea","FALSE",1000,0.592647544496843,0.23909622637035,0.168256229132807,0,0,"12.4:5.3:10.1:14.2",NA,NA,NA
"23/09/2022 13:00","6:20:20","AmSul","DAP","MOP","Urea","FALSE",100,0.170394890870422,0.455326023723464,0.374279085406059,0,0,"11.8:20.9:22.5:4.1",NA,NA,NA
"23/09/2022 13:01","6:20:20","AmSul","DAP","MOP","Urea","TRUE",100,0.0404242212730189,0.415048984809295,0.333333283236982,0,0.211193510680703,"8.3:19.1:20.0:1.0",NA,NA,NA
"23/09/2022 13:01","6:20:20","AmSul","MAP","MOP","Urea","TRUE",100,0.100137205489003,0.381588933219258,0.333333283334202,0,0.184940577957537,"6.7:19.8:20.0:2.4",NA,NA,NA
"23/09/2022 17:22","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:28","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:29","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:31","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:31","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:34","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:35","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:37","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:38","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:40","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:44","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904027677,0.222322184294675,0.190152911677641,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"23/09/2022 17:45","25:5:10","AmSul","DAP","MOP","Urea","TRUE",1000,0.512974428360821,0.199219490950115,0.166666622443423,0,0.121139458245641,"14.4:9.2:10.0:12.3",NA,NA,NA
"23/09/2022 17:46","25:5:10","AN","DAP","MOP","Urea","TRUE",1000,0.669868542443906,0.108695604306992,0.166666620355724,0,0.0547692328933784,"25.0:5.0:10.0:0.0",NA,NA,NA
"23/09/2022 13:55","16:16:16","Urea","DAP","MOP","Urea","FALSE",1,0.279326998615643,0.401844386752713,0.318828614631644,0,0,"20.1:18.5:19.1:0.0",NA,NA,NA
"23/09/2022 13:57","18:18:18","Urea","DAP","MOP","Urea","FALSE",1,0.265615275947595,0.413221128517374,0.321163595535018,0,0,"19.7:19.0:19.3:0.0",NA,NA,NA
"23/09/2022 13:58","18:18:18","AN","DAP","MOP","Urea","FALSE",1,0.312706430744609,0.38950812672184,0.297785442533549,0,0,"17.8:17.9:17.9:0.0",NA,NA,NA
"23/09/2022 13:59","18:18:18","AN","DAP","MOP","Urea","FALSE",1000,0.27961020280421,0.391304342659469,0.299999985262379,0.0290854692739415,0,"18.0:18.0:18.0:0.0",NA,NA,NA
"23/09/2022 13:59","10:26:26","AN","DAP","MOP","Urea","FALSE",1000,1.34960065599692e-08,0.565562914078235,0.434437072419488,6.26979447038781e-12,0,"10.2:26.0:26.1:0.0",NA,NA,NA
"23/09/2022 14:03","10:20:30","AN","DAP","MOP","Urea","FALSE",1000,0.0643904794030144,0.435152938287947,0.500456582299452,9.58662456657779e-12,0,"10.0:20.0:30.0:0.0",NA,NA,NA
"23/09/2022 14:04","10:20:30","AN","DAP","MOP","Urea","FALSE",1,0.0643904794030144,0.435152938287947,0.500456582299452,9.58662456657779e-12,0,"10.0:20.0:30.0:0.0",NA,NA,NA
"23/09/2022 14:05","10:20:30","Urea","DAP","MOP","Urea","FALSE",1,0.0542451886094292,0.440364631457284,0.505390179933287,0,0,"10.4:20.3:30.3:0.0",NA,NA,NA
"23/09/2022 14:05","10:20:30","Urea","DAP","MOP","AN","FALSE",1,9.58687944255391e-12,0.435152938288302,0.500456582299376,0.0643904794027353,0,"10.0:20.0:30.0:0.0",NA,NA,NA
"25/09/2022 13:17","11:9:16","MAP","AN","MOP","Urea","FALSE",1000,0.229696486281787,0.43832662823848,0.331976885454879,2.48542310761195e-11,0,"17.8:11.9:19.9:0.0",NA,NA,NA
"26/09/2022 06:26","18:7:30","AmSul","DAP","MOP","Urea","FALSE",100,0.31999252284561,0.194216857110987,0.485790620043403,0,0,"10.2:8.9:29.1:7.7",NA,NA,NA
"26/09/2022 06:27","18:7:30","AmSul","MAP","MOP","Urea","FALSE",100,0.357625058075107,0.155463450838353,0.486911491086552,0,0,"9.4:8.1:29.2:8.6",NA,NA,NA
"26/09/2022 06:27","18:7:30","Urea","MAP","MOP","Urea","FALSE",100,0.360062457855574,0.137255073175104,0.502682468969322,0,0,"18.2:7.1:30.2:0.0",NA,NA,NA
"26/09/2022 06:33","11:7:45","Urea","MAP","MOP","Urea","FALSE",100,0.166671036571086,0.10917833191824,0.724150631510674,0,0,"9.0:5.7:43.4:0.0",NA,NA,NA
"26/09/2022 06:33","11:7:45","Urea","DAP","MOP","Urea","FALSE",100,0.147778557008994,0.126761289144278,0.725460153846737,0,0,"9.1:5.8:43.5:0.0",NA,NA,NA
"26/09/2022 06:33","11:7:45","Urea","DAP","MOP","Urea","FALSE",100,0.147778388698395,0.126761488340947,0.72546012296063,0,0,"9.1:5.8:43.5:0.0",NA,NA,NA
"26/09/2022 06:35","11:4:40","Urea","DAP","MOP","Urea","FALSE",100,0.221159981987568,0.0997853663127517,0.67905465169968,0,0,"12.0:4.6:40.7:0.0",NA,NA,NA
"26/09/2022 06:35","11:4:40","Urea","MAP","MOP","Urea","FALSE",100,0.234799049561325,0.0876418127545314,0.677559137684152,0,0,"11.9:4.6:40.7:0.0",NA,NA,NA
"26/09/2022 06:36","11:4:40","AmSul","MAP","MOP","Urea","FALSE",100,0.220660039490146,0.107012649742723,0.672327310767132,0,0,"5.9:5.6:40.3:5.3",NA,NA,NA
"26/09/2022 06:36","11:4:40","AmSul","MAP","MOP","Urea","FALSE",100,0.272477173745613,0.0760573767994361,0.65146544945495,0,0,"6.6:4.0:39.1:6.5",NA,NA,NA
"26/09/2022 06:42","11:4:40","AN","MAP","MOP","Urea","FALSE",100,0.271212006500567,0.0700497054903023,0.658738288009131,0,0,"10.2:3.6:39.5:0.0",NA,NA,NA
"26/09/2022 06:42","11:4:40","AN","DAP","MOP","Urea","FALSE",100,0.257781909340378,0.0818487896311494,0.660369301028473,0,0,"10.3:3.8:39.6:0.0",NA,NA,NA
"26/09/2022 06:43","11:4:40","Urea","DAP","MOP","Urea","FALSE",100,0.221159978736171,0.0997853722062987,0.679054649057533,0,0,"12.0:4.6:40.7:0.0",NA,NA,NA
"26/09/2022 06:43","11:4:40","Urea","DAP","MOP","Urea","TRUE",100,0.205103917515112,0.0869564893519979,0.666666628701364,0,0.0412729644315263,"11.0:4.0:40.0:0.0",NA,NA,NA
"26/09/2022 06:43","11:4:40","Urea","MAP","MOP","Urea","TRUE",100,0.219063506183214,0.0769230336513124,0.666666616509951,0,0.0373468436555224,"11.0:4.0:40.0:0.0",NA,NA,NA
"26/09/2022 11:03","25:5:10","AmSul","DAP","SOP","Urea","FALSE",1000,0.580935753530739,0.254712762631575,0.164351483837562,0,0,"16.8:11.7:8.2:16.9",NA,NA,NA
"26/09/2022 11:03","25:5:10","AmSul","DAP","SOP","Urea","TRUE",1000,0.455992789008581,0.208047011947623,0.126420348950412,0,0.209539850093384,"13.3:9.6:6.3:13.2",NA,NA,NA
"26/09/2022 11:03","25:5:10","AmSul","DAP","SOP","Urea","FALSE",1000,0.580935753530739,0.254712762631575,0.164351483837562,0,0,"16.8:11.7:8.2:16.9",NA,NA,NA
"26/09/2022 14:35","6:20:20","AmSul","DAP","MOP","Urea","FALSE",200,0.170394890870422,0.455326023723464,0.374279085406059,0,0,"11.8:20.9:22.5:4.1",NA,NA,NA
"26/09/2022 14:35","6:20:20","DAP","MOP","MOP","Urea","FALSE",200,0.567549678457716,0.432450321542214,0,0,0,"10.2:26.1:25.9:0.0",NA,NA,NA
"26/09/2022 14:35","6:20:20","AmSul","SSP","MOP","Urea","FALSE",200,3.70880587552914e-09,0.691521233211644,0.30847876307955,0,0,"0.0:11.8:18.5:7.6",NA,NA,NA
"26/09/2022 14:36","6:20:20","AmSul","TSP","MOP","Urea","FALSE",200,0.21578568982513,0.444921535366456,0.339292774808416,0,0,"4.5:20.5:20.4:5.2",NA,NA,NA
"26/09/2022 14:36","6:20:20","AmSul","MAP","MOP","Urea","FALSE",200,0.215883348223338,0.415697484522495,0.368419167254167,0,0,"9.5:21.6:22.1:5.2",NA,NA,NA
"26/09/2022 14:36","6:20:20","AmSul","MAP","MOP","Urea","FALSE",200,0.184793120460203,0.434270652658137,0.380936226881674,0,0,"9.1:22.6:22.9:4.4",NA,NA,NA
"26/09/2022 14:38","6:20:20","MAP","MOP","MOP","Urea","FALSE",200,0.544665058081175,0.455334941918825,0,0,0,"6.5:28.3:27.3:0.0",NA,NA,NA
"26/09/2022 14:38","6:20:20","MAP","MOP","MOP","Urea","TRUE",200,0.390449389215492,0.333333282558813,0,0,0.276217328225696,"4.7:20.3:20.0:0.0",NA,NA,NA
"26/09/2022 14:39","6:20:20","AmSul","DAP","MOP","Urea","TRUE",200,1.08338208327372e-10,0.421311425395246,0.333333283333425,0,0.24535529116299,"7.6:19.4:20.0:0.0",NA,NA,NA
"26/09/2022 14:39","6:20:20","AmSul","DAP","MOP","Urea","FALSE",200,0.134341752656557,0.479070954644211,0.386587292699217,0,0,"11.4:22.0:23.2:3.2",NA,NA,NA
"26/09/2022 14:40","6:20:20","AmSul","TSP","MOP","Urea","FALSE",200,0.18514322715278,0.464220513698534,0.350636259148678,0,0,"3.9:21.4:21.0:4.4",NA,NA,NA
"26/09/2022 14:40","6:20:20","AmSul","SSP","MOP","Urea","FALSE",200,8.52811235486301e-10,0.683291809480975,0.316708189666214,0,0,"0.0:11.6:19.0:7.5",NA,NA,NA
"26/09/2022 14:41","6:20:20","AmSul","TSP","MOP","Urea","FALSE",200,0.18514322715278,0.464220513698534,0.350636259148678,0,0,"3.9:21.4:21.0:4.4",NA,NA,NA
"26/09/2022 16:08","16:16:16","Urea","MAP","MOP","Urea","FALSE",1000,0.334164164799269,0.353063030459558,0.312772804741173,0,0,"19.6:18.4:18.8:0.0",NA,NA,NA
"26/09/2022 16:23","16:16:16","Urea","MAP","MOP","Urea","FALSE",1000,0.334164164799269,0.353063030459558,0.312772804741173,0,0,"19.6:18.4:18.8:0.0",NA,NA,NA
"26/09/2022 16:23","16:16:16","Urea","MAP","SOP","Urea","FALSE",1000,0.306673380854356,0.334336728688057,0.358989890457587,0,0,"18.1:17.4:17.9:6.5",NA,NA,NA
"26/09/2022 16:24","16:16:16","Urea","RP22","SOP","Urea","FALSE",1000,0.284287992079178,0.449490661096514,0.266221346824308,0,0,"13.1:9.9:13.3:4.8",NA,NA,NA
"26/09/2022 16:24","16:16:16","Urea","SSP","SOP","Urea","FALSE",1000,0.281400516381081,0.454822093889157,0.263777389729762,0,0,"12.9:7.7:13.2:9.8",NA,NA,NA
"26/09/2022 16:25","16:16:16","Urea","MAP","MOP","NOP","FALSE",1000,0.334164164774879,0.353063030726628,0.312772801137014,3.36147815674132e-09,0,"19.6:18.4:18.8:0.0",NA,NA,NA
"26/09/2022 16:25","16:16:16","Urea","MAP","MOP","AmSul","FALSE",1000,0.134769026795874,0.307692240404216,0.266666630251801,0.290872102548109,0,"16.0:16.0:16.0:7.0",NA,NA,NA
"26/09/2022 16:26","10:26:26","Urea","MAP","MOP","AmSul","FALSE",1000,0.332642455495251,0.667357544504749,0,0,0,"23.3:34.7:0.0:0.0",NA,NA,NA
"26/09/2022 16:27","10:26:26","Urea","MAP","MOP","AmSul","FALSE",1000,0.332642455495251,0.667357544504749,0,0,0,"23.3:34.7:0.0:0.0",NA,NA,NA
"26/09/2022 16:27","10:26:26","Urea","MAP","MOP","AmSul","FALSE",1000,0.078407720834993,0.494176671944219,0.427415607220786,0,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:27","10:26:26","Urea","MAP","MOP","MAP","FALSE",1000,0.0784076996122839,0.247088337771002,0.427415624845715,0.247088337771,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:28","10:26:26","Urea","MAP","MOP","AmSul","FALSE",1000,0.0784077208252216,0.494176671942318,0.427415607218371,1.40893439510782e-11,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:28","10:26:26","Urea","MAP","MOP","AN","FALSE",1000,0.0784077208046175,0.494176671943774,0.427415607219327,3.22806708732338e-11,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:29","10:26:26","Urea","MAP","SOP","AN","FALSE",1000,0.0470174304013303,0.47279408788549,0.480188480678451,1.03472876749806e-09,0,"7.8:24.6:24.0:8.6",NA,NA,NA
"26/09/2022 16:29","10:26:26","Urea","MAP","MOP","AN","FALSE",1000,0.0784077208046175,0.494176671943774,0.427415607219327,3.22806708732338e-11,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:30","10:26:26","MOP","MAP","MOP","AN","FALSE",1000,0.455334990755498,0.54466500924451,0,0,0,"6.5:28.3:27.3:0.0",NA,NA,NA
"26/09/2022 16:30","10:26:26","MOP","SSP","MOP","AN","FALSE",1000,0.361789642100014,0.638210357899986,0,0,0,"0.0:10.8:21.7:7.0",NA,NA,NA
"26/09/2022 16:30","10:26:26","MOP","SSP","Urea","AN","FALSE",1000,0.355477975859712,0.559587814816786,0.0849342093234391,0,0,"3.9:9.5:21.3:6.2",NA,NA,NA
"26/09/2022 16:30","10:26:26","MOP","MAP","Urea","AN","FALSE",1000,0.427415607218274,0.494176671953455,0.0784077208282671,0,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:31","10:26:26","MOP","MAP","Urea","RP22","FALSE",1000,0.427415607221375,0.494176671941444,0.0784077208305482,6.63286306706578e-12,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:31","10:26:26","MOP","MAP","Urea","NOP","FALSE",1000,0.210358487566872,0.499464343910398,6.00572177014748e-13,0.29017716852213,0,"10.0:26.0:26.0:0.0",NA,NA,NA
"26/09/2022 16:31","10:26:26","MOP","MAP","Urea","SOP","FALSE",1000,0.427415607217732,0.494176671942963,0.0784077208331122,6.19298938776334e-12,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:31","10:26:26","MOP","MAP","Urea","AmSul","FALSE",1000,0.427415607218443,0.494176671941935,0.0784077208255329,1.40894117179512e-11,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:32","10:26:26","MOP","MAP","Urea","SOP","FALSE",1000,0.427415607217732,0.494176671942963,0.0784077208331122,6.19298938776334e-12,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"26/09/2022 16:34","12:8:14","MOP","MAP","Urea","SOP","FALSE",1000,7.88442616054165e-10,0.241708110524356,0.349719858478156,0.408572030209045,0,"19.0:12.6:20.4:7.4",NA,NA,NA
"26/09/2022 16:35","12:8:14","MOP","MAP","Urea","AmSul","FALSE",1000,0.247077637639468,0.161688404367959,1.44434170164447e-10,0.591233957848139,0,"14.4:8.4:14.8:14.2",NA,NA,NA
"26/09/2022 16:35","12:8:14","MOP","MAP","Urea","AN","FALSE",1000,0.302287360111437,0.213624653414244,1.33868450225048e-09,0.484087985135635,0,"19.2:11.1:18.1:0.0",NA,NA,NA
"26/09/2022 16:35","12:8:14","MOP","RP22","Urea","AN","FALSE",1000,0.238053866315897,0.398748087898216,2.581228606273e-10,0.363198045527765,0,"12.5:8.8:14.3:0.0",NA,NA,NA
"26/09/2022 16:36","12:8:14","MOP","RP22","Urea","SOP","FALSE",1000,3.97389255884258e-09,0.430775437267772,0.276226479217418,0.292998079540917,0,"12.7:9.5:14.6:5.3",NA,NA,NA
"26/09/2022 16:37","12:8:14","MOP","RP22","Urea","AmSul","FALSE",1000,0.233333285808016,0.363636197245193,0.1414542848884,0.261576232058391,0,"12.0:8.0:14.0:6.3",NA,NA,NA
"26/09/2022 16:40","11:11:21","MOP","RP22","Urea","AmSul","FALSE",1000,0.34120940873302,0.434615758698004,0.224174832494056,7.49201597030005e-11,0,"10.3:9.6:20.5:0.0",NA,NA,NA
"26/09/2022 16:40","11:11:21","MOP","SSP","Urea","AmSul","FALSE",1000,0.334418210487098,0.452960980372015,0.212620809005125,1.357609878928e-10,0,"9.8:7.7:20.1:5.0",NA,NA,NA
"26/09/2022 16:40","11:11:21","MOP","TSP","Urea","AmSul","FALSE",1000,0.349999939405126,0.23913036874543,0.0948693417926046,0.316000350056839,0,"11.0:11.0:21.0:7.6",NA,NA,NA
"26/09/2022 16:42","11:11:21","MOP","RP22","Urea","AN","FALSE",1000,0.341209408712862,0.434615758550141,0.224174831768914,9.68083179522946e-10,0,"10.3:9.6:20.5:0.0",NA,NA,NA
"26/09/2022 16:42","11:11:21","MOP","MAP","Urea","AN","FALSE",1000,0.391784034609417,0.247762406196704,7.09524176033029e-10,0.360453558484355,0,"15.4:12.9:23.5:0.0",NA,NA,NA
"26/09/2022 16:43","11:11:21","MOP","MAP","Urea","SSP","FALSE",1000,0.349999941544886,0.101819064231502,0.212568875382895,0.335612118840717,0,"11.0:11.0:21.0:3.7",NA,NA,NA
"26/09/2022 16:43","0:10:0","Urea","DAP","MOP","Urea","FALSE",1000,0.397241212544986,0.602758787455131,0,0,0,"29.1:27.7:0.0:0.0",NA,NA,NA
"26/09/2022 16:43","0:10:0","Urea","SSP","MOP","Urea","FALSE",1000,0.0819477096363824,0.918052290363599,0,0,0,"3.8:15.6:0.0:10.1",NA,NA,NA
"26/09/2022 16:46","12:8:14","MOP","MAP","Urea","SSP","FALSE",1000,0.235656073413918,2.28982368129286e-12,0.264821331989406,0.499522594594386,0,"12.2:8.5:14.1:5.5",NA,NA,NA
"26/09/2022 16:47","12:8:14","MOP","MAP","Urea","RP22","FALSE",1000,0.247354007683269,2.55155026753476e-10,0.284723299486369,0.467922692575208,0,"13.1:10.3:14.8:0.0",NA,NA,NA
"26/09/2022 16:47","12:8:14","MOP","MAP","AmSul","RP22","FALSE",1000,0.23333327291128,0.0870244415752629,0.521700184026129,0.157942101487328,0,"12.0:8.0:14.0:12.5",NA,NA,NA
"26/09/2022 16:47","12:8:14","MOP","Urea","AmSul","RP22","FALSE",1000,0.233333285808015,0.141454284888383,0.261576232058426,0.363636197245176,0,"12.0:8.0:14.0:6.3",NA,NA,NA
"26/09/2022 16:50","16:16:16","Urea","MAP","MOP","AN","FALSE",1000,1.12701264035531e-09,0.320462693658307,0.281397207476948,0.398140097737732,0,"17.5:16.7:16.9:0.0",NA,NA,NA
"27/09/2022 05:43","11:4:40","AmSul","DAP","MOP","Urea","FALSE",1000,0.230880353137147,0.109860605232,0.659259041630854,0,0,"6.8:5.1:39.6:5.5",NA,NA,NA
"27/09/2022 05:44","11:4:40","AmSul","DAP","MOP","Urea","FALSE",1000,0.230880353137147,0.109860605232,0.659259041630854,0,0,"6.8:5.1:39.6:5.5",NA,NA,NA
"27/09/2022 05:44","11:4:40","NS 30:7","DAP","MOP","Urea","FALSE",1000,0.272684055171851,0.0750145810622114,0.652301363765931,0,0,"9.5:3.5:39.1:1.9",NA,NA,NA
"27/09/2022 05:44","11:4:40","NS 30:7","DAP","MOP","Urea","FALSE",1000,0.284955299576957,0.0666034963290255,0.648441204094009,0,0,"9.7:3.1:38.9:2.0",NA,NA,NA
"27/09/2022 05:44","11:4:40","Urea","DAP","MOP","Urea","FALSE",1000,0.221159974900932,0.0997853790825756,0.679054646016487,0,0,"12.0:4.6:40.7:0.0",NA,NA,NA
"27/09/2022 05:44","11:4:40","AN","DAP","MOP","Urea","FALSE",1000,0.257781951417651,0.0818487497414748,0.660369298840882,0,0,"10.3:3.8:39.6:0.0",NA,NA,NA
"27/09/2022 05:45","11:4:40","CAN","DAP","MOP","Urea","FALSE",1000,0.272735187843519,0.0774178941177315,0.649846918038732,0,0,"8.8:3.6:39.0:0.0",NA,NA,NA
"27/09/2022 05:45","11:4:40","NS 30:7","DAP","MOP","Urea","FALSE",1000,0.284955299576957,0.0666034963290255,0.648441204094009,0,0,"9.7:3.1:38.9:2.0",NA,NA,NA
"27/09/2022 05:45","11:4:40","NS 30:7","SSP","MOP","Urea","FALSE",1000,0.296241103659563,0.0610278357293482,0.642731060611078,0,0,"8.9:1.0:38.6:2.7",NA,NA,NA
"27/09/2022 05:45","11:4:40","NS 30:7","TSP","MOP","Urea","FALSE",1000,0.306940904590779,0.048812336997697,0.644246758411512,0,0,"9.2:2.2:38.7:2.1",NA,NA,NA
"27/09/2022 05:46","11:4:40","NS 30:7","DAP","MOP","Urea","FALSE",1000,0.284955299576957,0.0666034963290255,0.648441204094009,0,0,"9.7:3.1:38.9:2.0",NA,NA,NA
"27/09/2022 05:46","11:4:40","AN","DAP","MOP","Urea","FALSE",1000,0.257781951417651,0.0818487497414748,0.660369298840882,0,0,"10.3:3.8:39.6:0.0",NA,NA,NA
"27/09/2022 05:46","11:4:40","AN","DAP","MOP","Urea","TRUE",1000,0.257781951808096,0.0818487494813828,0.660369298692285,0,1.82355751489328e-11,"10.3:3.8:39.6:0.0",NA,NA,NA
"27/09/2022 05:46","11:4:40","NS 30:7","DAP","MOP","Urea","TRUE",1000,0.26041281057394,0.0834256657784002,0.656161523375897,0,2.71762843616996e-10,"9.3:3.8:39.4:1.8",NA,NA,NA
"27/09/2022 08:13","11:4:40","AmSul","DAP","MOP","Urea","FALSE",1000,0.230880353137147,0.109860605232,0.659259041630854,0,0,"6.8:5.1:39.6:5.5",NA,NA,NA
"27/09/2022 08:13","11:4:40","NS 30:7","DAP","MOP","Urea","FALSE",1000,0.272684055171851,0.0750145810622114,0.652301363765931,0,0,"9.5:3.5:39.1:1.9",NA,NA,NA
"27/09/2022 08:13","11:4:40","AN","DAP","MOP","Urea","FALSE",1000,0.257781934736841,0.0818487684524015,0.66036929681076,0,0,"10.3:3.8:39.6:0.0",NA,NA,NA
"27/09/2022 08:14","11:4:40","CAN","DAP","MOP","Urea","FALSE",1000,0.272735187866921,0.0774178941086088,0.649846918024499,0,0,"8.8:3.6:39.0:0.0",NA,NA,NA
"27/09/2022 08:14","11:4:40","CAN","DAP","MOP","Urea","FALSE",1000,0.0999239493366945,0.0869564454067594,0.666666667001489,0.146452938255057,0,"11.0:4.0:40.0:0.0",NA,NA,NA
"27/09/2022 08:14","11:4:40","NS 30:7","DAP","MOP","Urea","FALSE",1000,0.203153154529496,0.0778214861451563,0.657845544065676,0.0611798152596832,0,"10.3:3.6:39.5:1.4",NA,NA,NA
"27/09/2022 08:15","11:4:40","CAN","DAP","MOP","Urea","FALSE",1000,0.0999239493366945,0.0869564454067594,0.666666667001489,0.146452938255057,0,"11.0:4.0:40.0:0.0",NA,NA,NA
